n_samples,model_type,seed,lambda_tau,embedding_protocol,embedding_fit_scope,embedding_fit_item_count,pre_population_match,pre_population_match_version,effective_pre_weight_sum,observed_train_pairs,rmse_amortized,auc_amortized,active_dims,active_indices,tau_values,embedding_type,user_count
54,beta,0,0.002,constant_features_v1,constant,0,none,,32.0,11069,0.3200011601091754,0.5323701360935403,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.0640851259231567, 1.2561129331588745, 1.1909117698669434, 1.2592720985412598, 1.2432399988174438, 1.078126311302185, 1.2255851030349731, 1.2398395538330078, 1.0958243608474731, 1.124333143234253, 1.2551950216293335, 1.2529044151306152, 1.2527357339859009, 1.243748664855957, 1.2442357540130615, 1.2568432092666626, 1.237285852432251, 1.2442891597747803, 1.2378064393997192, 1.238123893737793, 1.0085623264312744, 1.0711387395858765, 0.9390864968299866, 0.9480005502700806, 1.259846568107605, 1.1650131940841675, 1.2452410459518433, 0.9246770739555359, 1.2332478761672974, 1.2365747690200806]",ones,35
54,beta,28,0.002,constant_features_v1,constant,0,none,,32.0,11017,0.3405056459971275,0.5391982758926261,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.951367974281311, 0.932462215423584, 0.8232502341270447, 0.7709208726882935, 0.9366480708122253, 0.8903988599777222, 0.9522208571434021, 0.9694782495498657, 0.8350337147712708, 0.8369535207748413, 0.9490495920181274, 0.9422359466552734, 0.9416134357452393, 0.9470644593238831, 0.9576234817504883, 0.8050323128700256, 0.9442596435546875, 0.9585305452346802, 0.9444079399108887, 0.9339226484298706, 0.9467306137084961, 0.9549326300621033, 0.9381117224693298, 0.9411484599113464, 0.9647341370582581, 0.9459618330001831, 0.7904618978500366, 0.7288702130317688, 0.8979076147079468, 0.8783003687858582]",ones,35
54,beta,14,0.002,constant_features_v1,constant,0,none,,32.0,11030,0.3053408611130885,0.4990510287710822,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.2879613637924194, 1.2557289600372314, 1.2910152673721313, 1.2916100025177002, 1.3037824630737305, 1.2523037195205688, 1.248427152633667, 1.3152885437011719, 1.2899603843688965, 1.2461071014404297, 1.1337145566940308, 1.2905564308166504, 0.9110739827156067, 1.2201513051986694, 1.2972078323364258, 1.3198909759521484, 1.2507892847061157, 1.3136262893676758, 1.2949228286743164, 1.3252202272415161, 1.3161953687667847, 1.1312246322631836, 1.3090734481811523, 0.9762569069862366, 0.9574205875396729, 1.3046386241912842, 1.3269795179367065, 1.2916510105133057, 0.9565269351005554, 1.0066919326782227]",ones,35
54,beta,6,0.004,constant_features_v1,constant,0,none,,32.0,10993,0.3219665989582251,0.5468503202090693,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.6777782440185547, 0.7056631445884705, 0.6742203831672668, 0.6826223731040955, 0.6310858726501465, 0.658740222454071, 0.6235301494598389, 0.688916802406311, 0.6901541948318481, 0.686284065246582, 0.6951850652694702, 0.6197823286056519, 0.6096200346946716, 0.693332314491272, 0.6957176327705383, 0.5993431806564331, 0.669484555721283, 0.6877964735031128, 0.6977229118347168, 0.6966144442558289, 0.6846628785133362, 0.6194015741348267, 0.693047046661377, 0.696502149105072, 0.6851181983947754, 0.7056147456169128, 0.677629828453064, 0.7054134011268616, 0.7033128142356873, 0.7025753855705261]",ones,35
54,beta,34,0.004,constant_features_v1,constant,0,none,,32.0,11026,0.2903629254463433,0.6111893445989556,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4952563047409058, 1.1268855333328247, 1.5341992378234863, 1.549890160560608, 1.5392578840255737, 1.5022269487380981, 1.448331356048584, 1.266261339187622, 1.1237421035766602, 1.5319314002990723, 1.5419132709503174, 1.560247540473938, 1.5244250297546387, 1.522277593612671, 1.3229749202728271, 1.561696171760559, 1.5433121919631958, 1.5540205240249634, 1.317457914352417, 1.403173565864563, 1.2470070123672485, 1.5503222942352295, 1.5571001768112183, 1.5365209579467773, 1.5412099361419678, 1.5330429077148438, 1.1764787435531616, 1.0645408630371094, 1.545183777809143, 1.0560705661773682]",ones,35
54,beta,42,0.002,constant_features_v1,constant,0,none,,32.0,11018,0.2895704265961164,0.6211438405507085,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4369382858276367, 1.018377661705017, 1.4226977825164795, 1.426844596862793, 1.4489867687225342, 1.4202467203140259, 1.1607415676116943, 1.430968999862671, 1.427219271659851, 1.2451356649398804, 1.4287029504776, 1.172456979751587, 1.4051084518432617, 1.4114452600479126, 1.3540968894958496, 1.4280292987823486, 1.3823425769805908, 1.4221534729003906, 1.422551155090332, 1.3151103258132935, 1.2200262546539307, 1.415931224822998, 1.4259511232376099, 1.4268008470535278, 1.4211716651916504, 1.424232006072998, 1.4140021800994873, 1.4267734289169312, 1.4046610593795776, 1.0790250301361084]",ones,35
54,beta,40,0.005,constant_features_v1,constant,0,none,,32.0,11037,0.3212765978218569,0.4352923459874123,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.8391296863555908, 0.8609427213668823, 0.7837846279144287, 0.8424107432365417, 0.8261595964431763, 0.8224055171012878, 0.6979316473007202, 0.8455951809883118, 0.8455221652984619, 0.8572857975959778, 0.8668825626373291, 0.6841983795166016, 0.8392343521118164, 0.8429595232009888, 0.8221408128738403, 0.6178476214408875, 0.6867120862007141, 0.8471243381500244, 0.8468454480171204, 0.8573015332221985, 0.8599350452423096, 0.8557462692260742, 0.8427988886833191, 0.8301953077316284, 0.8548769354820251, 0.7482057809829712, 0.8565487265586853, 0.8703172206878662, 0.8425432443618774, 0.7301438450813293]",ones,35
54,beta,48,0.004,constant_features_v1,constant,0,none,,32.0,11019,0.2914053847885582,0.5988550422091596,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.7982227802276611, 1.471001386642456, 1.2526471614837646, 1.903143286705017, 1.9480034112930298, 1.225300908088684, 1.5807061195373535, 1.3300856351852417, 1.9606647491455078, 1.881050705909729, 1.9694026708602905, 1.2635931968688965, 1.9160488843917847, 1.6518983840942383, 1.2275687456130981, 1.4258418083190918, 1.9515317678451538, 1.584455966949463, 1.956594467163086, 1.9446840286254883, 1.9621587991714478, 1.9562854766845703, 1.9661405086517334, 1.9752285480499268, 1.98007333278656, 1.9642244577407837, 1.966444969177246, 1.9398815631866455, 1.9647643566131592, 1.3173009157180786]",ones,35
54,beta,46,0.006,constant_features_v1,constant,0,none,,32.0,11007,0.3034619847328137,0.5911047781894178,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.1786161661148071, 1.1792848110198975, 1.8389774560928345, 1.74858820438385, 1.1154850721359253, 1.8541500568389893, 1.8402961492538452, 1.8411610126495361, 1.5390305519104004, 1.8434946537017822, 1.8391908407211304, 1.8435519933700562, 1.8584409952163696, 1.8658920526504517, 1.2371217012405396, 1.846402645111084, 1.8593430519104004, 1.2924377918243408, 1.7536725997924805, 1.8365411758422852, 1.8476983308792114, 1.8712644577026367, 1.8529969453811646, 1.826816439628601, 1.8428728580474854, 1.8506568670272827, 1.8666439056396484, 1.8601652383804321, 1.85951566696167, 1.3171842098236084]",ones,35
54,beta,20,0.004,constant_features_v1,constant,0,none,,32.0,11010,0.3093595539437189,0.5213684586765446,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[0.7281869053840637, 0.7279396057128906, 0.7405105233192444, 0.7423791289329529, 0.7322180271148682, 0.7411257028579712, 0.7462649345397949, 0.7421212792396545, 0.7475419640541077, 0.6655339598655701, 0.6855810284614563, 0.6567981839179993, 0.6385012865066528, 0.7304229140281677, 0.7454307079315186, 0.7343257665634155, 0.7467337250709534, 0.7299797534942627, 0.7089492678642273, 0.6896616816520691, 0.7452318668365479, 0.732724666595459, 0.6326873302459717, 0.7537856698036194, 0.6793673038482666, 0.6306149363517761, 0.6844525933265686, 0.744942843914032, 0.7411864399909973, 0.6923873424530029]",ones,35
