seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn,selected_knn_k
42,bernoulli,54,none,1.0,0.25,raw,54,0.7286259424051416,0.3749863105500485,50.0
23,bernoulli,54,none,1.0,0.25,raw,54,0.7096095385586052,0.3905141673210637,50.0
46,bernoulli,54,none,1.0,0.25,raw,54,0.6530833333333333,0.3883494088968606,50.0
37,bernoulli,54,none,1.0,0.25,raw,54,0.6484982351285216,0.3978235713380048,50.0
25,bernoulli,54,none,1.0,0.25,raw,54,0.7002430659607765,0.3997985742471509,50.0
34,bernoulli,54,none,1.0,0.25,raw,54,0.7076382115907808,0.3703618109340953,50.0
17,bernoulli,54,none,1.0,0.25,raw,54,0.6602025536811512,0.3993300183952812,50.0
26,bernoulli,54,none,1.0,0.25,raw,54,0.6714896592528844,0.4028944857184727,50.0
43,bernoulli,54,none,1.0,0.25,raw,54,0.6422615010174361,0.4157278829886278,50.0
15,bernoulli,54,none,1.0,0.25,raw,54,0.7415106447229352,0.3752303409458849,50.0
21,bernoulli,54,none,1.0,0.25,raw,54,0.6098237274707863,0.3806138249653186,50.0
13,bernoulli,54,none,1.0,0.25,raw,54,0.7005639979039688,0.3989003242204945,50.0
14,bernoulli,54,none,1.0,0.25,raw,54,0.7191886304477013,0.3592374994695342,50.0
44,bernoulli,54,none,1.0,0.25,raw,54,0.648568211068211,0.3950129297409793,20.0
10,bernoulli,54,none,1.0,0.25,raw,54,0.6766042780748663,0.3901363940947784,50.0
1,bernoulli,54,none,1.0,0.25,raw,54,0.6842168589426003,0.4011703899768358,50.0
29,bernoulli,54,none,1.0,0.25,raw,54,0.6989619119856036,0.3910848771543098,50.0
9,bernoulli,54,none,1.0,0.25,raw,54,0.6712119932432432,0.3773487959498707,50.0
33,bernoulli,54,none,1.0,0.25,raw,54,0.5889162632549563,0.4139458473996224,50.0
41,bernoulli,54,none,1.0,0.25,raw,54,0.6868917635888914,0.3557431136823255,50.0
47,bernoulli,54,none,1.0,0.25,raw,54,0.6764616408403841,0.3851330740496144,20.0
6,bernoulli,54,none,1.0,0.25,raw,54,0.6711589055511706,0.4243307517274825,20.0
5,bernoulli,54,none,1.0,0.25,raw,54,0.6203756821558332,0.4322197080569432,20.0
2,bernoulli,54,none,1.0,0.25,raw,54,0.740651912360689,0.3694666679031336,50.0
38,bernoulli,54,none,1.0,0.25,raw,54,0.6279267293541089,0.4007005190081242,50.0
18,bernoulli,54,none,1.0,0.25,raw,54,0.6749052844731858,0.376437313592172,50.0
19,bernoulli,54,none,1.0,0.25,raw,54,0.6940935713781669,0.3679301280103979,50.0
30,bernoulli,54,none,1.0,0.25,raw,54,0.6871246687359693,0.3734033688705357,50.0
11,bernoulli,54,none,1.0,0.25,raw,54,0.6634117560292057,0.3937694824787868,50.0
22,bernoulli,54,none,1.0,0.25,raw,54,0.646431310806992,0.4105106820541536,50.0
3,bernoulli,54,none,1.0,0.25,raw,54,0.645458446897258,0.3940582272436358,50.0
31,bernoulli,54,none,1.0,0.25,raw,54,0.6868407744545587,0.3689306156266408,50.0
35,bernoulli,54,none,1.0,0.25,raw,54,0.6939766432211351,0.3982571212265972,20.0
27,bernoulli,54,none,1.0,0.25,raw,54,0.6716299893086244,0.3934659834255427,50.0
24,bernoulli,54,none,1.0,0.25,raw,54,0.6321197991391678,0.4395352265699843,50.0
39,bernoulli,54,none,1.0,0.25,raw,54,0.6957309552515972,0.3984268785444725,50.0
48,bernoulli,54,none,1.0,0.25,raw,54,0.6693652789850382,0.3739730362760074,50.0
7,bernoulli,54,none,1.0,0.25,raw,54,0.6948825181969097,0.3738954887961735,50.0
16,bernoulli,54,none,1.0,0.25,raw,54,0.6879639889196676,0.4411372656442474,10.0
0,bernoulli,54,none,1.0,0.25,raw,54,0.7134490504096413,0.3917719596326617,50.0
4,bernoulli,54,none,1.0,0.25,raw,54,0.6721879815100155,0.3930998225253667,50.0
12,bernoulli,54,none,1.0,0.25,raw,54,0.644610492845787,0.3882198484752682,50.0
36,bernoulli,54,none,1.0,0.25,raw,54,0.6951945316067826,0.389483730142852,50.0
32,bernoulli,54,none,1.0,0.25,raw,54,0.6256418000604047,0.3880030182027914,50.0
28,bernoulli,54,none,1.0,0.25,raw,54,0.659383065785332,0.4201828788640526,50.0
40,bernoulli,54,none,1.0,0.25,raw,54,0.6719881300473406,0.3683874934640544,50.0
45,bernoulli,54,none,1.0,0.25,raw,54,0.6325659295976456,0.4175776675215553,50.0
49,bernoulli,54,none,1.0,0.25,raw,54,0.6591212121212121,0.3896557226432152,50.0
8,bernoulli,54,none,1.0,0.25,raw,54,0.6753557673720056,0.3873360456198266,50.0
20,bernoulli,54,none,1.0,0.25,raw,54,0.7284097217938438,0.36658875367311883,50.0
