seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,pre_population_match,pre_population_match_version,agent_batch_size,effective_pre_weight_sum,selected_knn_k,auc_knn,rmse_knn
2,bernoulli,54,none,1.0,0.25,raw,none,,54,30.0,50,0.7168400624438648,0.3797510698264486
3,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6319513152294673,0.4167515151734889
6,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,20,0.6396000719510733,0.4455914209455996
0,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.7010310534782821,0.4097710571801758
8,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6494693396226416,0.4049457374178847
1,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6619943784835808,0.423673751070011
5,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6122382985013952,0.4235066192069135
26,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6306625381744146,0.4296628771576091
42,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6836725966472802,0.3965409149295604
18,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6704629023832347,0.4045996891032791
46,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6655406723200424,0.4068310323887421
47,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6453861182026297,0.3975488064150811
34,bernoulli,54,none,1.0,0.25,raw,none,,54,30.0,50,0.707522237228147,0.4004987617168738
9,bernoulli,54,none,1.0,0.25,raw,none,,54,30.0,50,0.6354015481373971,0.4085421272474951
10,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6771033115969824,0.4048129303426194
35,bernoulli,54,none,1.0,0.25,raw,none,,54,30.0,20,0.6613738310213213,0.4154161423240166
36,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6694347814715037,0.4198030347996551
19,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6883770410687778,0.383815541215435
32,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6281009686483289,0.4006071854140265
39,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.7111173054587688,0.4000308397444606
21,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6362477500396648,0.3972052236604881
38,bernoulli,54,none,1.0,0.25,raw,none,,54,30.0,50,0.6171252814851431,0.411664822428867
16,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,5,0.6502466748891629,0.491449802330568
30,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6645316270251638,0.394903271969899
22,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6676453164204069,0.4202963822404924
14,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6761940987882411,0.3910628916156375
45,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6444502108906667,0.4237912772900751
44,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6392467092974706,0.3972511581442427
29,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6746056622851364,0.4010610224854282
7,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6935858585858587,0.3859711172929905
27,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6751011497015583,0.4034889182810803
24,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6303302912647266,0.4437814123828839
43,bernoulli,54,none,1.0,0.25,raw,none,,54,31.0,50,0.6639264387612887,0.4062188760132326
23,bernoulli,54,none,1.0,0.25,raw,none,,54,30.0,50,0.6318618601129812,0.4121215059203434
11,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6612198152030437,0.405370990088736
15,bernoulli,54,none,1.0,0.25,raw,none,,54,31.0,50,0.7095191063070136,0.3852264626594981
31,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6695706584520601,0.3935494623712922
48,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6438257757164824,0.4034776357695019
12,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6507479927069296,0.410473782378192
28,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6424154298703035,0.4353119426102092
41,bernoulli,54,none,1.0,0.25,raw,none,,54,30.0,50,0.7098753770681618,0.3718352889648321
4,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6336100816838557,0.4187898858845696
17,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6697409713322772,0.4018152895896013
20,bernoulli,54,none,1.0,0.25,raw,none,,54,30.0,50,0.7000786018368563,0.3743066736195571
13,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6693334019310251,0.4209200329119509
25,bernoulli,54,none,1.0,0.25,raw,none,,54,31.0,50,0.6840328221684153,0.4012962705606665
40,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6752257740825688,0.397099379691939
33,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.5868660839449162,0.4321346648958633
49,bernoulli,54,none,1.0,0.25,raw,none,,54,29.0,50,0.6536775637194048,0.4119197897515174
37,bernoulli,54,none,1.0,0.25,raw,none,,54,30.0,50,0.6696982661459123,0.40695399028871365
