seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
42,beta,54,none,1.0,0.25,raw,2,0.3087378177671922,0.5738861080212583,0.2980226369378986,0.8908068783068783
42,beta,54,none,1.0,0.25,raw,3,0.2565595205461576,0.6024672475590162,0.2019571329748412,0.901058201058201
42,beta,54,none,1.0,0.25,raw,4,0.2786644397596042,0.6028612038066988,0.2514990774018295,0.8855820105820106
42,beta,54,none,1.0,0.25,raw,5,0.2677394352866868,0.6066076504758374,0.2170254301604986,0.905820105820106
42,beta,54,none,1.0,0.25,raw,6,0.3014166424879325,0.521520825608701,0.2851596335641443,0.8998015873015872
42,beta,54,none,1.0,0.25,raw,7,0.3013467426992077,0.5800040168087999,0.2837368113019646,0.884126984126984
42,beta,54,none,1.0,0.25,raw,8,0.2748381029755767,0.5928887034977135,0.2267541485867467,0.8968253968253967
42,beta,54,none,1.0,0.25,raw,9,0.2873785871719074,0.6221341614139166,0.2352744565786819,0.912962962962963
42,beta,54,none,1.0,0.25,raw,10,0.2930622333151982,0.5446947225312075,0.2635202183621402,0.8834656084656083
42,beta,54,none,1.0,0.25,raw,11,0.2772836754438188,0.5884315906562848,0.2173022317070431,0.9041005291005292
42,beta,54,none,1.0,0.25,raw,12,0.2788658684526874,0.6068393894450623,0.2093632997261245,0.9198412698412698
42,beta,54,none,1.0,0.25,raw,13,0.2786916698059166,0.6286460264491409,0.2375320162023656,0.8903439153439153
42,beta,54,none,1.0,0.25,raw,14,0.2816148748808454,0.6228911753800518,0.2253768083644766,0.8824074074074073
42,beta,54,none,1.0,0.25,raw,15,0.2782813864808816,0.6082375478927202,0.2163969423516546,0.9025132275132276
42,beta,54,none,1.0,0.25,raw,16,0.2754473661582095,0.6269775058707207,0.2087411445463983,0.9160714285714284
42,beta,54,none,1.0,0.25,raw,17,0.2841933597802036,0.612988196761834,0.2208063761809153,0.9175925925925924
42,beta,54,none,1.0,0.25,raw,18,0.2869525792682463,0.5898297491039427,0.221069310660653,0.9027777777777776
42,beta,54,none,1.0,0.25,raw,19,0.2873767464191854,0.5517704857248794,0.2314830298614815,0.9037698412698412
42,beta,54,none,1.0,0.25,raw,20,0.35503417478528,0.5160093004572982,0.3658905255197452,0.9050595238095238
42,beta,54,none,1.0,0.25,raw,21,0.28530995916215,0.5829123408725745,0.2175718152485612,0.9008597883597884
42,beta,54,none,1.0,0.25,raw,22,0.2881159104094697,0.6066076504758373,0.2220566439217455,0.9090608465608464
42,beta,54,none,1.0,0.25,raw,23,0.2873595827769912,0.5876745766901496,0.2305071443161155,0.9005291005291005
42,beta,54,none,1.0,0.25,raw,24,0.2879482522169559,0.5705297552836485,0.2337157514542753,0.8986111111111111
42,beta,54,none,1.0,0.25,raw,25,0.2927326649884911,0.5287897046100606,0.23993253741954,0.9015873015873016
42,beta,54,none,1.0,0.25,raw,26,0.2773557042514066,0.6097824743542207,0.2372104237778328,0.8943783068783069
42,beta,54,none,1.0,0.25,raw,27,0.2844905005639002,0.5635582746261277,0.2170200659614519,0.9105158730158728
42,beta,54,none,1.0,0.25,raw,28,0.2914023422101916,0.5691431837844518,0.2280346462869348,0.9156746031746033
42,beta,54,none,1.0,0.25,raw,29,0.2782537280293088,0.6583086145099493,0.2228811450015909,0.9173280423280422
42,beta,54,none,1.0,0.25,raw,30,0.2938559893880949,0.5478618217772834,0.2351306733451321,0.8984788359788359
