seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_naive,rmse_naive
35,beta,1,4,0.1,raw,4,0.5,0.4785647464374149
15,beta,1,4,0.1,raw,4,0.5,0.4641246683369712
23,beta,1,4,0.1,raw,4,0.5,0.4695301398646581
38,beta,1,4,0.1,raw,4,0.5,0.4413570950575803
30,beta,1,4,0.1,raw,4,0.5,0.4714040800050349
46,beta,1,4,0.1,raw,4,0.5,0.5095666957623062
6,beta,1,4,0.1,raw,4,0.5,0.4127464973998874
43,beta,1,4,0.1,raw,4,0.5,0.4712974942809088
34,beta,1,4,0.1,raw,4,0.5,0.4729134829101721
18,beta,1,4,0.1,raw,4,0.5,0.4907392660338092
31,beta,1,4,0.1,raw,4,0.5,0.4775114773074969
2,beta,1,4,0.1,raw,4,0.5,0.3931570007933174
14,beta,1,4,0.1,raw,4,0.5,0.4673790752613769
26,beta,1,4,0.1,raw,4,0.5,0.4714955351487669
39,beta,1,4,0.1,raw,4,0.5,0.4712016840787271
27,beta,1,4,0.1,raw,4,0.5,0.5135114295935502
7,beta,1,4,0.1,raw,4,0.5,0.5065092235508639
47,beta,1,4,0.1,raw,4,0.5,0.4631910355267897
22,beta,1,4,0.1,raw,4,0.5,0.4724747963647188
19,beta,1,4,0.1,raw,4,0.5,0.4773855918364497
3,beta,1,4,0.1,raw,4,0.5,0.4622322583401696
42,beta,1,4,0.1,raw,4,0.5,0.4080793384695066
11,beta,1,4,0.1,raw,4,0.5,0.4745160234738464
10,beta,1,4,0.1,raw,4,0.5,0.4835553001438755
0,beta,1,4,0.1,raw,4,0.5,0.4546069706395811
40,beta,1,4,0.1,raw,4,0.5,0.4968714138117516
12,beta,1,4,0.1,raw,4,0.5,0.47200605896621
8,beta,1,4,0.1,raw,4,0.5,0.511131240556608
48,beta,1,4,0.1,raw,4,0.5,0.4490251538615963
4,beta,1,4,0.1,raw,4,0.5,0.4647229462414199
44,beta,1,4,0.1,raw,4,0.5,0.4137250316784675
36,beta,1,4,0.1,raw,4,0.5,0.4277309957571102
20,beta,1,4,0.1,raw,4,0.5,0.4974068212710186
32,beta,1,4,0.1,raw,4,0.5,0.4266975936478053
25,beta,1,4,0.1,raw,4,0.5,0.4490571436234057
28,beta,1,4,0.1,raw,4,0.5,0.4362283174159843
16,beta,1,4,0.1,raw,4,0.5,0.5179933429938316
24,beta,1,4,0.1,raw,4,0.5,0.5001369229234844
45,beta,1,4,0.1,raw,4,0.5,0.4214305125583205
9,beta,1,4,0.1,raw,4,0.5,0.4908026938382364
29,beta,1,4,0.1,raw,4,0.5,0.4433421833217422
33,beta,1,4,0.1,raw,4,0.5,0.4429573219076539
37,beta,1,4,0.1,raw,4,0.5,0.4751402629005532
49,beta,1,4,0.1,raw,4,0.5,0.4268856250004754
41,beta,1,4,0.1,raw,4,0.5,0.5049311247681795
21,beta,1,4,0.1,raw,4,0.5,0.4846239219448879
5,beta,1,4,0.1,raw,4,0.5,0.4690415588268761
1,beta,1,4,0.1,raw,4,0.5,0.4400342870758775
17,beta,1,4,0.1,raw,4,0.5,0.5218566537247747
13,beta,1,4,0.1,raw,4,0.5,0.4953130150440318
