seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_knn,rmse_knn
35,bernoulli,1,32,0.5,raw,32,0.642343344456804,0.4644466755822666
0,bernoulli,1,32,0.5,raw,32,0.6102880658436214,0.4525085070110715
47,bernoulli,1,32,0.5,raw,32,0.6056516290726817,0.4615947272814827
15,bernoulli,1,32,0.5,raw,32,0.7177592659664374,0.423048048642997
43,bernoulli,1,32,0.5,raw,32,0.6358733607511445,0.4331461168070866
34,bernoulli,1,32,0.5,raw,32,0.6463137605837407,0.4448259439445397
18,bernoulli,1,32,0.5,raw,32,0.664586435950169,0.45120334928306
46,bernoulli,1,32,0.5,raw,32,0.5949829045321177,0.4529332380003478
3,bernoulli,1,32,0.5,raw,32,0.6169879518072289,0.4517558393422933
31,bernoulli,1,32,0.5,raw,32,0.6443063446969697,0.4456426333701201
42,bernoulli,1,32,0.5,raw,32,0.6608660785886127,0.4129561813410553
14,bernoulli,1,32,0.5,raw,32,0.6677057697566312,0.4376932126241253
22,bernoulli,1,32,0.5,raw,32,0.716996413282425,0.4379152302971006
11,bernoulli,1,32,0.5,raw,32,0.6417437662865476,0.4451997011776201
10,bernoulli,1,32,0.5,raw,32,0.5595834895052474,0.4658198166690642
7,bernoulli,1,32,0.5,raw,32,0.642141066953097,0.4445571516432031
39,bernoulli,1,32,0.5,raw,32,0.6843784848269153,0.4369742777039026
23,bernoulli,1,32,0.5,raw,32,0.6209492947007244,0.4381624553794121
27,bernoulli,1,32,0.5,raw,32,0.6247715247715249,0.4572961805579942
19,bernoulli,1,32,0.5,raw,32,0.6587884297135398,0.444762961632443
26,bernoulli,1,32,0.5,raw,32,0.6328553921568627,0.4442473773943288
38,bernoulli,1,32,0.5,raw,32,0.6755125000000001,0.4320621244908161
6,bernoulli,1,32,0.5,raw,32,0.5787072867562559,0.463519526249336
2,bernoulli,1,32,0.5,raw,32,0.5846341402106427,0.4670141664036994
30,bernoulli,1,32,0.5,raw,32,0.613919177367676,0.4402289091513885
1,bernoulli,1,32,0.5,raw,32,0.605991054613936,0.4503960647982369
36,bernoulli,1,32,0.5,raw,32,0.6225635593220338,0.4400448862664843
32,bernoulli,1,32,0.5,raw,32,0.6866287375006157,0.4354229909112069
20,bernoulli,1,32,0.5,raw,32,0.5898717948717949,0.4643989326039696
4,bernoulli,1,32,0.5,raw,32,0.6207513189935066,0.4495011975873921
16,bernoulli,1,32,0.5,raw,32,0.5635637765318382,0.4528441380833519
40,bernoulli,1,32,0.5,raw,32,0.7046747967479674,0.4130708407626162
33,bernoulli,1,32,0.5,raw,32,0.5826900928716704,0.4595744134839136
48,bernoulli,1,32,0.5,raw,32,0.6456191874694077,0.4440010066074697
44,bernoulli,1,32,0.5,raw,32,0.6154042513691635,0.4601697832329223
17,bernoulli,1,32,0.5,raw,32,0.6447022658535375,0.4425932697287342
8,bernoulli,1,32,0.5,raw,32,0.6627888655462186,0.432655212246803
12,bernoulli,1,32,0.5,raw,32,0.6323632538569425,0.4548753114559306
24,bernoulli,1,32,0.5,raw,32,0.6241935483870967,0.4517504957425427
28,bernoulli,1,32,0.5,raw,32,0.5547569444444443,0.4599256724710634
45,bernoulli,1,32,0.5,raw,32,0.644055333998006,0.4483727491464261
37,bernoulli,1,32,0.5,raw,32,0.5776433005220372,0.4634693889488768
49,bernoulli,1,32,0.5,raw,32,0.6612876589520372,0.4412524537728788
25,bernoulli,1,32,0.5,raw,32,0.5856092843326886,0.45459921854844
21,bernoulli,1,32,0.5,raw,32,0.6128949396352428,0.4556329316755722
29,bernoulli,1,32,0.5,raw,32,0.6295217622448744,0.456177198794149
9,bernoulli,1,32,0.5,raw,32,0.5967826941044008,0.4487521028336584
5,bernoulli,1,32,0.5,raw,32,0.5696640900172565,0.4662482417331709
13,bernoulli,1,32,0.5,raw,32,0.683252984389348,0.4286051730512177
41,bernoulli,1,32,0.5,raw,32,0.6125098818963658,0.4513229678590494
