seed,model_type,n_samples,pre_revision,j_percentage,baseline_embedding_type,agent_batch_size,auc_2pl,rmse_2pl
35,bernoulli,1,32,0.5,raw,32,0.5847484859720677,0.4746418851541897
0,bernoulli,1,32,0.5,raw,32,0.5916000968288551,0.5294760087713521
47,bernoulli,1,32,0.5,raw,32,0.5939348370927319,0.5560480812143925
15,bernoulli,1,32,0.5,raw,32,0.5799106603887481,0.6221860002531239
43,bernoulli,1,32,0.5,raw,32,0.6330151832596157,0.6140495153321
34,bernoulli,1,32,0.5,raw,32,0.5886051260870563,0.6554207558048618
18,bernoulli,1,32,0.5,raw,32,0.5847812211899865,0.6318659591028016
46,bernoulli,1,32,0.5,raw,32,0.5816823880307476,0.4563831722872521
3,bernoulli,1,32,0.5,raw,32,0.601120481927711,0.5005865233228503
31,bernoulli,1,32,0.5,raw,32,0.6069602272727272,0.485501701727182
42,bernoulli,1,32,0.5,raw,32,0.5693932103715583,0.69488728840848
14,bernoulli,1,32,0.5,raw,32,0.5554826360404703,0.498936386130092
22,bernoulli,1,32,0.5,raw,32,0.6005785028346639,0.679257903864944
11,bernoulli,1,32,0.5,raw,32,0.6202395467259557,0.639408701458734
10,bernoulli,1,32,0.5,raw,32,0.6029797601199399,0.635388535257278
7,bernoulli,1,32,0.5,raw,32,0.5305883757011576,0.6938662328521856
39,bernoulli,1,32,0.5,raw,32,0.5874795359100291,0.6585855024190145
23,bernoulli,1,32,0.5,raw,32,0.5690526115135341,0.6740149639772041
27,bernoulli,1,32,0.5,raw,32,0.6285473785473786,0.5985560406840921
19,bernoulli,1,32,0.5,raw,32,0.5925925925925926,0.6492021028333019
26,bernoulli,1,32,0.5,raw,32,0.5889460784313726,0.6670979182832878
38,bernoulli,1,32,0.5,raw,32,0.563225,0.5959760697220191
6,bernoulli,1,32,0.5,raw,32,0.6081052557517765,0.5481860114040307
2,bernoulli,1,32,0.5,raw,32,0.5680064349093834,0.6472580996198491
30,bernoulli,1,32,0.5,raw,32,0.5431559077022429,0.6717101271848537
1,bernoulli,1,32,0.5,raw,32,0.5593691148775894,0.6152794715460012
36,bernoulli,1,32,0.5,raw,32,0.5904896421845575,0.627093813313288
32,bernoulli,1,32,0.5,raw,32,0.6108073493916556,0.6477023403945273
20,bernoulli,1,32,0.5,raw,32,0.5713461538461538,0.6913505359336104
4,bernoulli,1,32,0.5,raw,32,0.5150162337662337,0.5979980538521551
16,bernoulli,1,32,0.5,raw,32,0.6226972366840208,0.625522585783533
40,bernoulli,1,32,0.5,raw,32,0.6043400286944046,0.6526345843882853
33,bernoulli,1,32,0.5,raw,32,0.5641892719743193,0.6210189870305919
48,bernoulli,1,32,0.5,raw,32,0.5916136400717898,0.6339124139265591
44,bernoulli,1,32,0.5,raw,32,0.6135941706117144,0.6151983341378029
17,bernoulli,1,32,0.5,raw,32,0.5826391987703903,0.6574293846748631
8,bernoulli,1,32,0.5,raw,32,0.6317226890756302,0.6598582300453218
12,bernoulli,1,32,0.5,raw,32,0.5601098644226274,0.6122752643433392
24,bernoulli,1,32,0.5,raw,32,0.5906087408949011,0.7349933293747034
28,bernoulli,1,32,0.5,raw,32,0.537962962962963,0.6504031114267458
45,bernoulli,1,32,0.5,raw,32,0.6193793619142571,0.6300806961905797
37,bernoulli,1,32,0.5,raw,32,0.5738513882035167,0.5357764611039917
49,bernoulli,1,32,0.5,raw,32,0.5444593861325406,0.6725747656120729
25,bernoulli,1,32,0.5,raw,32,0.5776660219213411,0.4851095567184955
21,bernoulli,1,32,0.5,raw,32,0.5982532751091703,0.6607457299832409
29,bernoulli,1,32,0.5,raw,32,0.5956822226845111,0.6642986550879829
9,bernoulli,1,32,0.5,raw,32,0.5496490429533096,0.5969779210456772
5,bernoulli,1,32,0.5,raw,32,0.617403021062336,0.6289007767148892
13,bernoulli,1,32,0.5,raw,32,0.625975665748393,0.6202286987967515
41,bernoulli,1,32,0.5,raw,32,0.6494741633327744,0.6135973996257141
