seed,model_type,n_samples,pre_revision,j_percentage,train_retention,baseline_embedding_type,mirt_dim,rmse_mirt,auc_mirt,val_rmse_mirt,val_auc_mirt
42,beta,54,none,1.0,0.05,raw,2,0.3521720793664357,0.4857828142380422,0.3528580635660282,0.6933333333333334
42,beta,54,none,1.0,0.05,raw,3,0.3554557756005429,0.4847593004572983,0.3563870317026339,0.5977777777777777
42,beta,54,none,1.0,0.05,raw,4,0.3554510594252251,0.4861381473241873,0.3563781884103307,0.6988888888888889
42,beta,54,none,1.0,0.05,raw,5,0.2715851438934483,0.5341621863799283,0.2723595762223067,0.6022222222222222
42,beta,54,none,1.0,0.05,raw,6,0.3102659958551295,0.4736667284637251,0.3094311952127781,0.5844444444444444
42,beta,54,none,1.0,0.05,raw,7,0.2727088347392261,0.541226362625139,0.2688310207176618,0.7
42,beta,54,none,1.0,0.05,raw,8,0.2751895224379732,0.544547954517365,0.2763439343917837,0.7266666666666666
42,beta,54,none,1.0,0.05,raw,9,0.2832595242871195,0.5611327400815721,0.2720416270932939,0.7377777777777778
42,beta,54,none,1.0,0.05,raw,10,0.2834160366154163,0.4836006056111729,0.2758215110287074,0.6666666666666666
42,beta,54,none,1.0,0.05,raw,11,0.3489522565720611,0.4837435113088617,0.3493636135914099,0.6911111111111111
42,beta,54,none,1.0,0.05,raw,12,0.2889458575623267,0.5289828204177481,0.2828590407460947,0.7066666666666667
42,beta,54,none,1.0,0.05,raw,13,0.2801292793027068,0.5278550241008528,0.2726890402153001,0.64
42,beta,54,none,1.0,0.05,raw,14,0.3554470349061385,0.517859349894945,0.3564075188653912,0.6799999999999999
42,beta,54,none,1.0,0.05,raw,15,0.35545629961616,0.4963655604993202,0.3563994704776153,0.7022222222222222
42,beta,54,none,1.0,0.05,raw,16,0.3200905542658241,0.4873200160672352,0.3184474285026699,0.8622222222222222
42,beta,54,none,1.0,0.05,raw,17,0.2823569712580605,0.5242283092324805,0.2764662844648318,0.6066666666666667
42,beta,54,none,1.0,0.05,raw,18,0.3521779924410848,0.4698816586330491,0.3528414562665337,0.7044444444444444
42,beta,54,none,1.0,0.05,raw,19,0.3521760672648897,0.4472098628105302,0.3528650208736771,0.6911111111111111
42,beta,54,none,1.0,0.05,raw,20,0.2955739347577591,0.5012707020145841,0.2831992576598147,0.5866666666666667
42,beta,54,none,1.0,0.05,raw,21,0.297261964672677,0.4984821097515758,0.2904654813667729,0.56
42,beta,54,none,1.0,0.05,raw,22,0.2874476976089117,0.5171023359288098,0.2825766111823241,0.7022222222222223
42,beta,54,none,1.0,0.05,raw,23,0.304750008162169,0.5075315164998146,0.3021385852117336,0.6666666666666666
42,beta,54,none,1.0,0.05,raw,24,0.3175947801978074,0.5049862501544926,0.3150013829571777,0.7155555555555556
42,beta,54,none,1.0,0.05,raw,25,0.3068798128515912,0.4610524039055741,0.3054076999624813,0.6355555555555555
42,beta,54,none,1.0,0.05,raw,26,0.3554615397298445,0.5352706711160549,0.3563705156834261,0.6311111111111112
42,beta,54,none,1.0,0.05,raw,27,0.2895746848418115,0.505214126807564,0.2777808868048778,0.6533333333333333
42,beta,54,none,1.0,0.05,raw,28,0.3554572638028772,0.4940558954393771,0.3563721673197914,0.6222222222222222
42,beta,54,none,1.0,0.05,raw,29,0.3521561484780581,0.5180138425410951,0.3528991086428641,0.6977777777777778
42,beta,54,none,1.0,0.05,raw,30,0.3554626715842555,0.45075933135582746,0.35637020208071996,0.7
