n_samples,model_type,seed,lambda_tau,rmse_naive,rmse_rasch,rmse_amortized,auc_naive,auc_rasch,auc_amortized,active_dims,active_indices,tau_values,embedding_type,scenario
1,beta,0,0.08,0.4394681800806581,0.4216308240332752,0.4023546013711314,0.5,0.6612332099589208,0.7591219521391669,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.5607967376708984, 1.5618218183517456, 1.656556487083435, 1.602043867111206, 1.6161489486694336, 1.731201171875, 1.5940901041030884, 1.741882562637329, 1.6676195859909058, 1.5996958017349243, 1.7461713552474976, 1.5430198907852173, 1.7361785173416138, 1.5486048460006714, 1.7442662715911865, 1.5197831392288208, 1.6657004356384277, 1.643186092376709, 1.7275738716125488, 1.5326968431472778, 1.6119227409362793, 1.5830097198486328, 1.6103308200836182, 1.5811103582382202, 1.6117708683013916, 1.5928095579147339, 1.6357616186141968, 1.6335195302963257, 1.6340771913528442, 1.7423964738845825]",sae,Pre-max
1,beta,3,0.08,0.4452025294457389,0.4274904609474789,0.4030578535181537,0.5,0.6667685097865625,0.7581945620585462,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4667848348617554, 1.436317801475525, 1.4848949909210205, 1.4459377527236938, 1.4751582145690918, 1.4055373668670654, 1.4379266500473022, 1.4335695505142212, 1.4389393329620361, 1.435883641242981, 1.5714991092681885, 1.4367659091949463, 1.559380292892456, 1.4312841892242432, 1.4574097394943237, 1.4134677648544312, 1.4198611974716187, 1.442675232887268, 1.4510663747787476, 1.4710239171981812, 1.3359118700027466, 1.3801718950271606, 1.5532581806182861, 1.4929749965667725, 1.4720966815948486, 1.3946799039840698, 1.3661366701126099, 1.433823585510254, 1.3785271644592285, 1.5478752851486206]",sae,Pre-max
1,beta,7,0.08,0.4549605418220163,0.4449950810224857,0.4380911171581856,0.5,0.6166372068718979,0.7086875897234678,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.5022270679473877, 1.6747512817382812, 1.5186518430709839, 1.6997712850570679, 1.6023491621017456, 1.6891978979110718, 1.6444815397262573, 1.683396577835083, 1.5868099927902222, 1.6753424406051636, 1.5817246437072754, 1.531216025352478, 1.4903450012207031, 1.5081803798675537, 1.5563958883285522, 1.5193763971328735, 1.5525199174880981, 1.6818444728851318, 1.5920987129211426, 1.5021792650222778, 1.5841761827468872, 1.4914933443069458, 1.5782806873321533, 1.5874724388122559, 1.629929780960083, 1.577416181564331, 1.529265284538269, 1.5517616271972656, 1.5822433233261108, 1.5580921173095703]",sae,Pre-max
1,beta,11,0.08,0.4545355742908761,0.4389685268905289,0.4207156109528784,0.5,0.6264687383858888,0.734179078875897,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.67661452293396, 1.5942822694778442, 1.6843880414962769, 1.5719048976898193, 1.4753289222717285, 1.5934573411941528, 1.5378212928771973, 1.641118049621582, 1.564773678779602, 1.5495100021362305, 1.555235505104065, 1.5493836402893066, 1.6641589403152466, 1.5380067825317383, 1.5498555898666382, 1.6490437984466553, 1.5862549543380737, 1.6422942876815796, 1.5062185525894165, 1.5576624870300293, 1.6407371759414673, 1.574295997619629, 1.5867363214492798, 1.6588138341903687, 1.5516124963760376, 1.5108708143234253, 1.6583212614059448, 1.5884793996810913, 1.6516220569610596, 1.4877228736877441]",sae,Pre-max
1,beta,10,0.08,0.4446673990935385,0.4379279734110358,0.4062487345455707,0.5,0.6341088420953458,0.7597247738835501,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4460499286651611, 1.596709966659546, 1.564079999923706, 1.5748066902160645, 1.528003454208374, 1.5641069412231445, 1.5497016906738281, 1.690446376800537, 1.6478866338729858, 1.5136163234710693, 1.537100076675415, 1.5321080684661865, 1.5981638431549072, 1.4874852895736694, 1.5281791687011719, 1.6958305835723877, 1.5816670656204224, 1.4972515106201172, 1.4973564147949219, 1.5451338291168213, 1.5294734239578247, 1.4641543626785278, 1.5867886543273926, 1.4750899076461792, 1.5402408838272095, 1.6245770454406738, 1.5711559057235718, 1.5563302040100098, 1.4735749959945679, 1.6769100427627563]",sae,Pre-max
1,beta,13,0.08,0.4497602433357612,0.434970525696706,0.4442824446788276,0.5,0.6344565807217653,0.6899193830019288,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.5946379899978638, 1.720138430595398, 1.5834544897079468, 1.7340185642242432, 1.5885965824127197, 1.7018630504608154, 1.7410383224487305, 1.7220677137374878, 1.648512363433838, 1.5891567468643188, 1.715698480606079, 1.6212921142578125, 1.5753965377807617, 1.6113978624343872, 1.7173875570297241, 1.6581339836120605, 1.7140133380889893, 1.6185890436172485, 1.6163049936294556, 1.593683123588562, 1.5672720670700073, 1.6399599313735962, 1.7174004316329956, 1.7262133359909058, 1.5695230960845947, 1.6194719076156616, 1.5598570108413696, 1.7304397821426392, 1.6623114347457886, 1.5762925148010254]",sae,Pre-max
1,beta,2,0.08,0.4427614928099603,0.4361020813231211,0.4373662437604721,0.5,0.6082169251142723,0.6902630042576217,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.4673738479614258, 1.420682668685913, 1.4732630252838135, 1.5905123949050903, 1.499416470527649, 1.4791309833526611, 1.4938760995864868, 1.5495049953460693, 1.4997165203094482, 1.4631156921386719, 1.5787066221237183, 1.4636516571044922, 1.418574571609497, 1.473293662071228, 1.4164140224456787, 1.585600733757019, 1.5366472005844116, 1.478415846824646, 1.4852460622787476, 1.503353476524353, 1.573743462562561, 1.5054807662963867, 1.4531160593032837, 1.4607073068618774, 1.4358100891113281, 1.5060253143310547, 1.5968670845031738, 1.4390403032302856, 1.4767966270446777, 1.4671211242675781]",sae,Pre-max
1,beta,4,0.08,0.4430307355028679,0.4173286027919515,0.3872571722712307,0.5,0.6937872263487259,0.780459778252542,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.6277440786361694, 1.7022137641906738, 1.6959688663482666, 1.5291204452514648, 1.5809587240219116, 1.6228253841400146, 1.6939626932144165, 1.5315598249435425, 1.5321846008300781, 1.5789474248886108, 1.6849218606948853, 1.5599924325942993, 1.6410454511642456, 1.5556961297988892, 1.6612893342971802, 1.4971840381622314, 1.5655561685562134, 1.6130256652832031, 1.5439502000808716, 1.5284638404846191, 1.7050895690917969, 1.6568490266799927, 1.5397900342941284, 1.6304738521575928, 1.5025932788848877, 1.6160228252410889, 1.6005585193634033, 1.6531702280044556, 1.5041428804397583, 1.6634654998779297]",sae,Pre-max
1,beta,15,0.08,0.452281578021147,0.4175629829823042,0.3960447834152452,0.5,0.7300692182961526,0.7996074832638984,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.3931677341461182, 1.5300348997116089, 1.419016718864441, 1.5191149711608887, 1.5057508945465088, 1.4260236024856567, 1.4069561958312988, 1.4093644618988037, 1.5493351221084595, 1.4284731149673462, 1.4605448246002197, 1.4832569360733032, 1.5306735038757324, 1.3981717824935913, 1.5500836372375488, 1.4257458448410034, 1.3784695863723755, 1.378873348236084, 1.433951497077942, 1.384613275527954, 1.3988696336746216, 1.475733757019043, 1.5673506259918213, 1.5172981023788452, 1.3956137895584106, 1.4016658067703247, 1.4047670364379883, 1.5160595178604126, 1.5385280847549438, 1.4094836711883545]",sae,Pre-max
1,beta,25,0.08,0.4552181012249888,0.4415702177697471,0.4509435298778239,0.5,0.6362948406336728,0.6828167071762252,30,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","[1.59877610206604, 1.6011608839035034, 1.5835014581680298, 1.642587661743164, 1.6036098003387451, 1.5369857549667358, 1.6118775606155396, 1.7317591905593872, 1.6088935136795044, 1.6483114957809448, 1.626460313796997, 1.608660101890564, 1.7179433107376099, 1.6805479526519775, 1.6347869634628296, 1.727453351020813, 1.7012672424316406, 1.729984998703003, 1.6627310514450073, 1.599380373954773, 1.714703917503357, 1.6495590209960938, 1.6318607330322266, 1.6513081789016724, 1.5051944255828857, 1.6054880619049072, 1.66698157787323, 1.7213143110275269, 1.5037306547164917, 1.4865185022354126]",sae,Pre-max
